id_venta,id_producto,cantidad,fecha,id_cliente
V003302,P0236,4,2021-04-09,C0050
V002828,P0336,7,2020-08-16,C0090
V000176,P0016,5,2021-08-11,C0132
V004292,P0101,5,2022-09-27,C0295
V005108,P0116,5,2021-01-29,C0224
V002644,P0474,3,2020-08-06,C0295
V002019,P0244,1,2024-05-08,C0009
V004928,P0556,3,2022-08-15,C0036
V002543,P0433,4,2022-03-18,C0026
V005682,P0151,4,2020-12-28,C0033
V006786,P0573,6,2023-10-07,C0156
V001810,P0539,2,2022-12-01,C0032
V006053,P0197,2,2020-10-07,C0232
V002228,P0470,8,2023-09-07,C0174
V003777,P0353,2,2021-01-11,C0203
V000494,P0509,5,2023-08-22,C0185
V001724,P0504,4,2024-01-18,C0021
V001910,P0348,10,2022-01-12,C0276
V005021,P0166,3,2022-06-18,C0199
V005923,P0112,3,2022-09-20,C0129
V003578,P0287,1,2023-04-30,C0082
V007564,P0211,3,2021-05-17,C0214
V003897,P0205,5,2024-01-31,C0036
V000468,P0270,5,2023-09-17,C0213
V003086,P0090,7,2020-05-24,C0088
V002434,P0285,6,2024-01-06,C0194
V006852,P0542,6,2023-09-05,C0247
V003603,P0200,4,2020-07-04,C0256
V003416,P0549,1,2021-11-14,C0246
V006679,P0435,7,2024-01-31,C0148
V006969,P0030,10,2023-05-15,C0074
V000703,P0511,9,2021-04-04,C0209
V003517,P0516,8,2022-10-19,C0069
V002920,P0159,4,2024-04-02,C0156
V002342,P0405,4,2021-09-11,C0184
V006821,P0229,9,2024-04-09,C0147
V003291,P0056,6,2020-04-22,C0220
V004841,P0075,9,2022-10-22,C0244
V007587,P0498,9,2023-08-07,C0300
V002412,P0303,3,2021-12-22,C0216
V001396,P0344,8,2020-08-15,C0278
V003495,P0539,10,2020-10-07,C0045
V002666,P0283,6,2023-10-23,C0017
V004588,P0115,6,2023-11-24,C0210
V001307,P0406,8,2023-04-30,C0067
V007996,P0092,7,2021-02-09,C0265
V001436,P0392,7,2024-05-19,C0164
V003125,P0506,6,2022-11-21,C0270
V006539,P0201,9,2020-12-04,C0169
V002997,P0061,10,2021-01-07,C0092
V007115,P0338,6,2022-11-07,C0025
V000718,P0589,1,2021-12-30,C0203
V002041,P0442,4,2023-11-23,C0162
V001164,P0454,1,2021-10-06,C0182
V004239,P0330,2,2024-05-24,C0104
V001897,P0304,3,2022-02-20,C0291
V006658,P0377,9,2023-06-26,C0178
V005262,P0333,2,2023-01-07,C0070
V006713,P0270,5,2020-11-02,C0152
V007841,P0088,1,2023-01-29,C0165
V001582,P0019,10,2024-01-29,C0206
V003742,P0513,5,2020-08-28,C0030
V004672,P0244,10,2020-06-06,C0263
V005123,P0518,1,2020-11-03,C0009
V006762,P0561,9,2022-01-19,C0265
V006148,P0060,9,2024-06-19,C0065
V007369,P0206,6,2021-05-04,C0120
V000895,P0289,9,2023-09-30,C0232
V001357,P0144,10,2021-01-02,C0092
V007001,P0324,10,2020-05-20,C0237
V002410,P0088,2,2023-07-31,C0294
V004178,P0589,8,2020-03-07,C0169
V004500,P0459,9,2021-03-16,C0034
V004611,P0236,3,2023-03-28,C0088
V003160,P0182,9,2023-02-22,C0214
V000551,P0253,6,2021-03-01,C0278
V000593,P0493,3,2023-08-24,C0221
V000852,P0111,3,2020-10-22,C0221
V007379,P0501,10,2022-04-15,C0185
V005467,P0080,8,2023-01-09,C0007
V002169,P0512,6,2020-01-14,C0213
V004012,P0495,3,2020-03-05,C0045
V001890,P0543,7,2020-10-30,C0065
V007294,P0121,6,2023-12-31,C0247
V003296,P0436,7,2023-02-14,C0030
V004951,P0281,2,2021-11-22,C0283
V005931,P0289,6,2024-02-02,C0228
V005891,P0415,8,2022-05-02,C0050
V001410,P0187,6,2022-02-15,C0120
V004710,P0455,10,2023-03-12,C0038
V001147,P0468,5,2021-12-22,C0153
V005675,P0422,7,2023-08-07,C0051
V002335,P0060,4,2020-11-15,C0064
V005635,P0257,9,2023-08-10,C0270
V001167,P0325,3,2020-03-10,C0223
V002550,P0592,4,2022-07-15,C0152
V000356,P0144,10,2021-03-03,C0143
V000560,P0019,6,2020-12-10,C0294
V003054,P0232,6,2020-01-09,C0190
V004117,P0299,10,2021-08-08,C0134
V000567,P0565,8,2023-10-24,C0028
V000509,P0094,8,2022-01-26,C0217
V007810,P0299,5,2020-09-25,C0240
V005819,P0306,4,2020-10-28,C0286
V004214,P0299,9,2020-02-03,C0076
V004254,P0332,1,2022-10-16,C0075
V006092,P0437,8,2024-04-07,C0283
V006855,P0557,3,2022-11-30,C0267
V003039,P0543,10,2021-11-15,C0254
V004890,P0264,6,2024-01-11,C0258
V000059,P0131,4,2024-02-25,C0123
V003066,P0151,3,2021-05-14,C0015
V005494,P0242,9,2024-06-16,C0230
V005020,P0392,2,2021-11-12,C0015
V006795,P0133,7,2021-08-08,C0104
V006023,P0537,5,2021-07-12,C0015
V007698,P0594,10,2022-10-01,C0245
V006082,P0258,8,2020-01-25,C0278
V005399,P0531,9,2024-05-31,C0224
V001368,P0270,8,2023-09-14,C0044
V000473,P0552,1,2020-04-13,C0197
V005825,P0534,10,2021-01-02,C0277
V000101,P0209,7,2022-07-29,C0253
V004485,P0127,4,2024-06-09,C0248
V003553,P0468,2,2024-03-25,C0271
V000388,P0522,9,2021-03-25,C0210
V003292,P0332,10,2020-04-06,C0213
V006171,P0194,6,2023-02-02,C0281
V002379,P0565,6,2023-12-18,C0165
V002427,P0173,4,2022-09-23,C0281
V001900,P0319,5,2021-05-13,C0214
V002116,P0493,3,2021-07-21,C0093
V007787,P0187,3,2020-08-28,C0148
V004880,P0382,9,2021-08-29,C0251
V004107,P0224,3,2022-05-12,C0248
V007622,P0430,6,2020-05-23,C0258
V003729,P0018,6,2023-06-10,C0162
V004773,P0553,6,2024-05-20,C0025
V006577,P0040,2,2021-09-23,C0209
V005533,P0113,7,2020-11-11,C0072
V006173,P0098,3,2023-05-02,C0247
V001364,P0039,4,2021-05-05,C0017
V001933,P0185,10,2022-10-15,C0072
V005182,P0485,7,2023-02-11,C0178
V005090,P0057,4,2023-08-05,C0017
V002870,P0200,7,2021-12-11,C0286
V002472,P0320,7,2023-08-04,C0022
V002545,P0587,5,2022-01-20,C0265
V001449,P0024,6,2021-12-28,C0050
V002400,P0511,6,2021-08-27,C0113
V003092,P0475,7,2021-01-13,C0047
V003950,P0560,6,2022-01-07,C0114
V007723,P0133,10,2020-04-24,C0300
V005203,P0465,6,2022-07-31,C0002
V004573,P0080,3,2022-07-19,C0048
V005035,P0474,3,2021-05-01,C0237
V006402,P0583,9,2023-01-27,C0169
V003528,P0418,10,2021-10-15,C0088
V003639,P0382,2,2020-02-22,C0232
V006998,P0381,6,2024-03-07,C0005
V001114,P0327,7,2021-06-30,C0265
V003981,P0165,2,2024-02-19,C0137
V003484,P0111,4,2020-08-01,C0187
V002688,P0151,7,2022-04-08,C0022
V003590,P0259,6,2020-04-20,C0256
V004097,P0068,2,2022-10-20,C0028
V003656,P0589,8,2023-05-08,C0256
V004492,P0057,4,2020-05-20,C0299
V000031,P0586,8,2022-04-11,C0299
V003648,P0133,3,2023-04-25,C0249
V001153,P0426,7,2023-04-04,C0244
V007067,P0410,6,2024-05-12,C0114
V002267,P0445,2,2024-07-05,C0192
V000876,P0234,6,2023-05-09,C0192
V002207,P0323,4,2021-09-24,C0269
V004942,P0171,7,2021-07-28,C0241
V004103,P0268,6,2022-02-19,C0261
V004951,P0475,9,2021-11-22,C0283
V005318,P0176,8,2022-10-30,C0075
V006470,P0121,3,2020-07-20,C0169
V001656,P0019,2,2021-12-27,C0200
V001592,P0279,10,2024-03-12,C0246
V003990,P0178,5,2022-03-26,C0187
V001128,P0184,6,2023-12-01,C0226
V000603,P0018,3,2023-03-09,C0061
V007517,P0019,8,2020-06-17,C0079
V006470,P0135,9,2020-07-20,C0169
V002841,P0360,4,2021-10-28,C0002
V000585,P0397,1,2023-07-01,C0002
V006420,P0320,1,2021-07-28,C0150
V005477,P0161,8,2020-04-06,C0206
V007663,P0372,2,2022-10-19,C0144
V005555,P0039,2,2020-06-06,C0185
V007177,P0213,1,2021-07-27,C0053
V003133,P0559,3,2022-07-14,C0161
V002416,P0255,2,2022-05-18,C0278
V006785,P0021,8,2023-10-27,C0247
V007501,P0119,9,2023-07-01,C0186
V006629,P0227,4,2020-08-12,C0033
V007946,P0310,3,2022-05-10,C0214
V003660,P0442,6,2024-06-21,C0044
V005066,P0395,7,2021-04-25,C0048
V004929,P0526,10,2021-11-06,C0050
V004870,P0415,1,2020-07-08,C0214
V006903,P0078,9,2022-01-18,C0198
V005839,P0263,5,2023-11-12,C0158
V007784,P0071,8,2023-07-17,C0246
V000102,P0130,2,2024-05-26,C0265
V000879,P0512,6,2024-03-28,C0059
V006155,P0026,10,2021-01-11,C0119
V007755,P0072,5,2021-12-22,C0132
V004804,P0082,5,2023-07-20,C0188
V006827,P0478,8,2024-05-31,C0096
V005785,P0455,9,2021-01-26,C0043
V007577,P0192,10,2020-09-07,C0017
V004434,P0382,9,2021-08-22,C0223
V003469,P0236,4,2023-05-24,C0156
V000022,P0126,2,2022-03-04,C0022
V003310,P0138,10,2020-07-13,C0119
V004919,P0090,4,2021-06-07,C0057
V001589,P0286,7,2023-01-12,C0153
V003943,P0116,9,2024-02-06,C0011
V001025,P0321,2,2023-12-23,C0158
V004857,P0061,2,2024-04-14,C0022
V001866,P0210,1,2022-03-12,C0270
V006299,P0058,1,2022-07-11,C0218
V000914,P0558,7,2022-04-28,C0238
V004817,P0552,8,2023-03-06,C0065
V006302,P0064,4,2020-08-02,C0078
V007860,P0250,2,2022-02-27,C0028
V004546,P0551,1,2022-05-21,C0041
V002654,P0359,8,2024-03-30,C0003
V004432,P0187,10,2021-12-05,C0197
V000061,P0492,8,2020-01-08,C0017
V002923,P0492,10,2023-04-12,C0001
V003160,P0559,8,2023-02-22,C0214
V002245,P0014,8,2023-01-30,C0216
V003940,P0204,1,2020-02-07,C0210
V004923,P0397,3,2022-09-08,C0178
V001587,P0048,7,2021-08-03,C0291
V007089,P0120,3,2022-06-16,C0061
V007060,P0466,7,2021-12-17,C0250
V007034,P0405,5,2020-09-24,C0002
V000578,P0109,5,2021-08-23,C0057
V001656,P0026,2,2021-12-27,C0200
V003420,P0591,4,2021-05-24,C0035
V002738,P0560,7,2021-02-14,C0164
V006382,P0319,1,2022-12-07,C0114
V004427,P0059,10,2024-07-09,C0184
V003744,P0246,1,2022-11-27,C0188
V002793,P0020,4,2020-02-09,C0123
V003173,P0066,1,2021-09-06,C0160
V004517,P0402,1,2020-04-02,C0260
V002836,P0205,2,2023-06-24,C0160
V002704,P0515,9,2024-04-28,C0134
V003283,P0563,7,2020-11-07,C0270
V005297,P0287,5,2023-06-28,C0005
V002921,P0138,8,2021-08-03,C0114
V005046,P0127,6,2020-08-20,C0142
V003948,P0392,5,2024-04-09,C0277
V002053,P0456,8,2022-12-14,C0221
V007876,P0391,5,2022-04-29,C0046
V004758,P0109,2,2023-07-10,C0283
V001380,P0249,4,2021-12-05,C0265
V002212,P0205,6,2023-06-26,C0188
V003437,P0096,1,2020-02-25,C0160
V006166,P0215,5,2022-01-29,C0246
V006306,P0080,9,2021-09-10,C0224
V003181,P0015,8,2022-09-12,C0004
V001654,P0300,9,2022-08-11,C0005
V002495,P0166,1,2021-04-05,C0086
V003893,P0496,5,2021-06-14,C0053
V002187,P0568,9,2021-05-23,C0271
V002628,P0060,5,2022-07-27,C0030
V004401,P0170,1,2023-02-03,C0291
V002034,P0020,9,2023-12-20,C0133
V007636,P0531,9,2020-10-20,C0263
V006996,P0046,4,2023-05-13,C0217
V005242,P0584,4,2022-01-21,C0163
V006616,P0224,3,2021-12-04,C0198
V004537,P0165,4,2022-10-23,C0156
V004419,P0556,8,2023-12-25,C0106
V001236,P0454,3,2020-11-09,C0263
V002536,P0512,5,2023-03-19,C0206
V006014,P0188,3,2020-08-26,C0034
V005126,P0360,5,2020-05-02,C0162
V000735,P0522,6,2021-02-24,C0184
V007793,P0547,7,2022-02-20,C0295
V002418,P0174,10,2024-03-30,C0099
V004325,P0456,8,2022-02-08,C0174
V001328,P0053,10,2022-02-04,C0125
V004258,P0339,4,2023-02-18,C0127
V002178,P0287,8,2023-03-13,C0278
V004577,P0082,6,2023-12-19,C0089
V007578,P0241,9,2023-02-23,C0030
V001040,P0123,6,2022-03-06,C0159
V006639,P0020,9,2021-05-09,C0209
V002283,P0594,6,2024-02-12,C0223
V003491,P0136,8,2022-11-02,C0059
V005606,P0089,9,2021-04-24,C0217
V002825,P0598,8,2022-09-01,C0086
V000826,P0275,4,2022-07-24,C0059
V000531,P0416,6,2021-03-07,C0092
V002163,P0306,1,2022-03-14,C0163
V003325,P0400,6,2020-03-19,C0088
V001132,P0386,9,2020-05-01,C0021
V007847,P0058,3,2024-02-15,C0262
V001730,P0199,1,2023-10-12,C0161
V000922,P0564,4,2022-01-16,C0034
V006410,P0515,2,2021-03-12,C0222
V001317,P0491,7,2023-04-29,C0213
V004007,P0261,3,2024-05-11,C0220
V006056,P0012,1,2022-04-19,C0228
V003971,P0302,7,2020-11-03,C0049
V002943,P0137,7,2021-05-22,C0154
V002386,P0339,7,2021-10-15,C0046
V000170,P0306,3,2022-02-02,C0204
V004360,P0068,4,2022-11-18,C0209
V005684,P0151,8,2021-07-17,C0254
V001093,P0531,1,2023-03-19,C0090
V001718,P0131,3,2020-04-23,C0211
V001926,P0306,2,2021-07-07,C0270
V004098,P0234,3,2021-12-10,C0026
V002097,P0190,3,2021-07-24,C0088
V003540,P0344,4,2021-01-13,C0160
V002280,P0170,1,2023-05-28,C0132
V004978,P0334,1,2024-05-12,C0147
V002642,P0320,4,2020-08-19,C0059
V001885,P0342,5,2020-07-02,C0215
V001069,P0403,3,2021-06-24,C0044
V001728,P0350,6,2022-07-11,C0148
V005451,P0063,6,2022-05-03,C0213
V007481,P0004,3,2024-02-05,C0217
V004477,P0434,1,2021-09-22,C0032
V006388,P0542,9,2021-12-06,C0200
V001625,P0004,8,2024-05-24,C0198
V006964,P0268,5,2023-03-10,C0204
V000583,P0136,3,2021-03-07,C0276
V003476,P0389,7,2020-05-17,C0017
V004406,P0323,10,2022-10-04,C0127
V002157,P0229,5,2022-09-22,C0002
V004472,P0249,2,2023-01-23,C0005
V003843,P0172,3,2020-01-24,C0042
V006443,P0541,2,2020-04-22,C0127
V002779,P0356,9,2023-01-10,C0173
V004155,P0087,9,2021-10-03,C0285
V006567,P0331,2,2020-12-28,C0046
V002218,P0557,6,2024-03-31,C0295
V006176,P0373,7,2021-05-12,C0156
V007075,P0336,7,2022-04-30,C0038
V002799,P0436,10,2021-04-21,C0031
V000860,P0440,10,2021-04-29,C0122
V002175,P0205,10,2023-04-19,C0036
V007315,P0369,1,2021-01-11,C0190
V000463,P0353,4,2024-05-23,C0126
V001996,P0558,8,2021-06-11,C0034
V006464,P0082,2,2023-10-21,C0041
V004459,P0201,10,2023-03-24,C0282
V005745,P0570,6,2020-12-26,C0119
V000970,P0276,2,2020-11-14,C0197
V001685,P0021,5,2022-06-24,C0132
V005370,P0013,7,2021-06-24,C0264
V006845,P0100,3,2022-02-11,C0228
V002974,P0386,4,2021-09-08,C0138
V000278,P0109,5,2020-06-06,C0168
V002401,P0538,5,2020-12-14,C0060
V003610,P0236,6,2023-12-02,C0153
V007057,P0428,6,2023-05-21,C0137
V007815,P0345,6,2020-08-07,C0145
V006856,P0145,10,2023-02-16,C0218
V001621,P0526,1,2022-05-30,C0229
V000714,P0009,6,2022-08-31,C0227
V001819,P0088,7,2022-06-11,C0164
V003016,P0491,9,2024-01-06,C0092
V007486,P0342,3,2023-07-22,C0261
V006107,P0546,7,2023-03-23,C0254
V006526,P0542,1,2024-04-05,C0185
V000633,P0393,4,2020-08-26,C0164
V007416,P0587,6,2021-06-04,C0220
V007484,P0373,1,2023-02-15,C0250
V005917,P0180,4,2023-02-04,C0158
V005325,P0373,6,2022-10-02,C0224
V007166,P0279,8,2023-01-24,C0053
V005242,P0191,9,2022-01-21,C0163
V001378,P0428,8,2020-08-20,C0174
V007344,P0127,3,2020-03-31,C0158
V004599,P0099,10,2022-08-22,C0182
V007805,P0259,9,2020-01-03,C0209
V002557,P0096,1,2024-01-29,C0165
V001635,P0334,7,2020-05-07,C0041
V007634,P0291,4,2022-11-26,C0297
V007632,P0514,5,2020-09-19,C0060
V000861,P0191,4,2023-01-17,C0031
V003579,P0002,7,2023-12-18,C0217
V007871,P0291,4,2024-02-29,C0152
V006647,P0251,1,2022-02-25,C0048
V004301,P0466,8,2024-03-12,C0283
V007247,P0347,2,2022-09-26,C0261
V002241,P0524,9,2023-07-09,C0218
V001010,P0075,2,2022-06-04,C0297
V006438,P0151,9,2020-05-17,C0205
V002648,P0350,1,2023-12-30,C0047
V001596,P0440,8,2020-05-05,C0090
V000320,P0560,1,2020-06-22,C0213
V004034,P0439,8,2024-02-25,C0197
V002765,P0564,6,2020-11-17,C0075
V000164,P0518,7,2020-07-05,C0060
V004908,P0348,2,2024-06-20,C0081
V005505,P0014,2,2020-04-15,C0090
V001436,P0353,3,2024-05-19,C0164
V005763,P0574,4,2020-05-12,C0106
V007444,P0316,6,2021-04-27,C0251
V004242,P0306,9,2021-10-08,C0051
V003660,P0051,10,2024-06-21,C0044
V006799,P0463,8,2023-12-21,C0069
V006535,P0364,6,2023-03-04,C0046
V003719,P0083,5,2021-02-01,C0138
V007794,P0465,10,2020-08-04,C0067
V003412,P0302,8,2021-03-16,C0070
V004889,P0247,9,2022-02-12,C0163
V002451,P0561,5,2022-03-18,C0244
V004403,P0344,5,2021-03-31,C0123
V004324,P0470,3,2024-04-30,C0262
V002707,P0158,10,2022-10-06,C0234
V004717,P0162,5,2020-01-02,C0220
V005823,P0329,6,2020-10-15,C0240
V004098,P0338,9,2021-12-10,C0026
V003719,P0158,3,2021-02-01,C0138
V001181,P0378,8,2020-01-27,C0096
V004580,P0339,9,2023-07-16,C0048
V003505,P0173,1,2022-09-05,C0086
V002623,P0497,8,2020-05-13,C0224
V004644,P0439,10,2020-01-28,C0255
V005004,P0121,8,2021-05-06,C0226
V000941,P0093,5,2022-01-25,C0286
V002493,P0024,10,2021-07-18,C0119
V002042,P0311,1,2021-10-28,C0039
V002004,P0031,5,2022-06-08,C0078
V006555,P0279,3,2021-03-11,C0036
V005359,P0434,3,2024-03-22,C0203
V002638,P0101,3,2021-10-27,C0025
V004593,P0136,1,2021-07-25,C0035
V005563,P0130,10,2020-11-25,C0069
V000558,P0214,7,2023-12-23,C0056
V006587,P0079,10,2022-03-19,C0050
V000195,P0196,5,2021-11-28,C0213
V002596,P0080,5,2023-05-29,C0148
V005110,P0505,6,2021-10-11,C0123
V006926,P0437,3,2022-01-12,C0076
V000422,P0020,7,2021-05-12,C0035
V002346,P0376,10,2023-09-08,C0035
V004224,P0332,7,2023-07-25,C0088
V001836,P0037,3,2022-01-28,C0073
V006966,P0169,8,2021-05-20,C0234
V001485,P0012,6,2021-09-09,C0035
V005479,P0218,10,2023-04-05,C0049
V004854,P0075,8,2023-09-13,C0278
V000134,P0525,6,2022-11-06,C0214
V006512,P0227,9,2023-05-21,C0031
V005568,P0401,10,2024-02-16,C0275
V006074,P0545,5,2022-07-06,C0058
V000131,P0025,2,2021-04-23,C0256
V007978,P0411,2,2020-11-14,C0213
V005021,P0228,2,2022-06-18,C0199
V003349,P0507,7,2022-12-11,C0004
V006764,P0350,6,2023-11-30,C0285
V002024,P0258,10,2021-04-30,C0046
V006782,P0246,1,2022-06-25,C0078
V006157,P0435,5,2024-04-13,C0182
V003705,P0161,4,2023-11-07,C0267
V004696,P0491,8,2022-08-06,C0044
V005297,P0327,4,2023-06-28,C0005
V005281,P0355,8,2021-09-03,C0104
V004807,P0497,9,2024-05-07,C0214
V005892,P0450,9,2021-11-25,C0214
V007204,P0009,9,2020-05-17,C0081
V007488,P0143,1,2020-03-24,C0183
V004956,P0153,5,2020-06-30,C0279
V003424,P0021,1,2023-11-23,C0053
V006779,P0128,1,2023-01-14,C0069
V003529,P0414,6,2022-05-20,C0204
V006380,P0349,9,2023-01-29,C0253
V004519,P0010,5,2021-12-20,C0053
V003439,P0347,8,2021-08-21,C0005
V000230,P0228,7,2023-09-20,C0299
V007343,P0072,2,2020-10-08,C0267
V004303,P0499,3,2022-01-19,C0216
V006924,P0019,4,2021-12-22,C0226
V006262,P0056,3,2020-01-06,C0043
V006559,P0541,10,2020-03-09,C0092
V001621,P0109,7,2022-05-30,C0229
V004931,P0407,1,2020-10-21,C0073
V002864,P0310,1,2022-10-27,C0210
V004290,P0299,5,2022-09-02,C0184
V004280,P0127,5,2020-11-21,C0181
V000002,P0179,6,2023-03-17,C0213
V005510,P0355,7,2023-02-07,C0051
V004436,P0157,9,2020-07-18,C0265
V002733,P0081,9,2023-10-10,C0163
V004474,P0303,4,2023-09-08,C0081
V002144,P0027,8,2021-03-22,C0158
V003959,P0584,7,2020-01-19,C0195
V003436,P0015,10,2022-11-12,C0240
V003174,P0441,5,2020-11-05,C0126
V005711,P0327,9,2021-05-20,C0092
V001654,P0163,8,2022-08-11,C0005
V002521,P0285,5,2021-06-21,C0145
V006220,P0509,1,2023-11-16,C0278
V001154,P0535,8,2020-01-05,C0243
V004203,P0010,6,2022-08-02,C0187
V002232,P0471,4,2022-04-06,C0001
V004142,P0573,5,2021-06-16,C0251
V005588,P0102,7,2020-06-23,C0145
V007403,P0382,3,2024-02-19,C0061
V004931,P0147,10,2020-10-21,C0073
V003639,P0572,5,2020-02-22,C0232
V001280,P0131,4,2021-11-26,C0253
V003417,P0159,8,2020-08-25,C0161
V001455,P0318,3,2021-01-20,C0057
V007948,P0325,7,2020-01-04,C0188
V006928,P0210,2,2024-04-08,C0132
V005574,P0390,1,2024-05-04,C0246
V007693,P0244,1,2021-05-15,C0220
V007283,P0527,4,2022-08-02,C0022
V001004,P0410,5,2020-02-05,C0283
V004473,P0348,5,2023-10-09,C0283
V007731,P0101,7,2023-01-04,C0162
V002247,P0075,7,2024-02-22,C0174
V002398,P0415,2,2021-03-30,C0241
V005961,P0441,3,2021-09-23,C0223
V006042,P0481,10,2020-10-19,C0134
V006659,P0286,9,2021-02-25,C0113
V001471,P0525,3,2020-11-02,C0168
V004444,P0229,5,2022-08-16,C0213
V005902,P0264,8,2023-08-12,C0070
V002436,P0027,1,2022-02-28,C0186
V004533,P0477,9,2023-04-21,C0241
V007120,P0083,3,2020-11-14,C0075
V002486,P0396,5,2020-04-14,C0022
V005653,P0491,1,2023-07-02,C0032
V004019,P0075,3,2023-08-01,C0198
V003974,P0369,6,2024-03-20,C0027
V001017,P0150,6,2022-12-01,C0078
V005811,P0021,9,2020-11-24,C0144
V000143,P0313,3,2020-10-10,C0140
V000888,P0003,9,2021-01-10,C0075
V001836,P0286,9,2022-01-28,C0073
V005985,P0193,6,2023-02-26,C0186
V003028,P0483,5,2023-03-09,C0036
V000982,P0220,6,2020-09-27,C0031
V005450,P0583,7,2023-10-19,C0208
V003102,P0418,4,2023-10-03,C0004
V001645,P0250,9,2024-01-08,C0161
V002692,P0512,2,2020-03-19,C0275
V003848,P0355,4,2024-03-11,C0096
V000144,P0364,9,2023-01-23,C0253
V006321,P0375,2,2021-08-23,C0204
V006037,P0527,10,2021-04-16,C0169
V001862,P0181,8,2021-07-25,C0205
V006337,P0506,2,2024-02-20,C0031
V001791,P0598,6,2020-03-28,C0215
V000892,P0161,2,2020-10-24,C0137
V003684,P0253,2,2021-01-27,C0143
V002925,P0119,9,2023-10-18,C0140
V007556,P0009,3,2021-10-31,C0059
V004553,P0090,2,2021-05-24,C0084
V003045,P0266,9,2022-03-16,C0045
V004992,P0340,1,2022-12-30,C0188
V006103,P0261,8,2020-02-13,C0226
V003624,P0081,1,2023-06-03,C0033
V002741,P0270,5,2022-01-10,C0114
V006129,P0251,3,2023-03-09,C0027
V001982,P0521,8,2023-09-03,C0281
V003360,P0208,9,2024-05-30,C0261
V002609,P0141,4,2020-12-16,C0153
V005237,P0350,5,2020-07-20,C0127
V006050,P0056,1,2022-12-19,C0093
V001677,P0115,8,2021-07-01,C0206
V005149,P0292,9,2021-11-03,C0220
V005201,P0196,9,2024-03-13,C0132
V004657,P0144,10,2020-12-18,C0224
V001842,P0191,4,2022-08-10,C0043
V001029,P0589,8,2023-09-04,C0256
V002251,P0305,4,2020-10-30,C0046
V004628,P0297,5,2022-03-04,C0178
V003443,P0375,9,2021-10-21,C0089
V002116,P0523,3,2021-07-21,C0093
V007117,P0577,7,2023-06-02,C0263
V001571,P0234,2,2020-06-08,C0181
V007796,P0479,5,2023-08-01,C0145
V005709,P0445,3,2022-11-01,C0286
V005436,P0193,9,2023-02-06,C0065
V007531,P0418,7,2020-08-03,C0243
V000255,P0304,9,2021-07-24,C0134
V005965,P0077,8,2022-01-04,C0294
V004701,P0497,9,2020-10-27,C0240
V002914,P0450,4,2022-10-23,C0251
V003132,P0364,8,2020-12-08,C0255
V006153,P0254,6,2022-03-12,C0155
V004636,P0031,10,2020-02-12,C0089
V005383,P0255,8,2023-11-29,C0186
V004836,P0006,6,2024-07-01,C0125
V000643,P0170,10,2023-02-13,C0004
V003501,P0538,2,2021-02-17,C0114
V003926,P0066,9,2023-11-11,C0211
V006619,P0145,3,2020-08-19,C0199
V003068,P0488,4,2022-02-26,C0211
V002505,P0191,4,2023-10-29,C0137
V002275,P0314,1,2021-03-06,C0255
V002687,P0196,8,2023-04-23,C0127
V001965,P0063,6,2022-05-15,C0206
V006404,P0048,4,2023-10-24,C0244
V002199,P0525,1,2024-06-03,C0161
V000634,P0414,9,2022-07-07,C0195
V007887,P0311,5,2021-06-02,C0205
V007722,P0080,5,2021-12-30,C0005
V004493,P0323,9,2021-12-10,C0168
V001427,P0314,10,2021-02-15,C0084
V004450,P0292,9,2021-11-08,C0161
V003796,P0576,10,2024-02-16,C0178
V007119,P0112,2,2022-12-18,C0188
V003530,P0375,9,2021-10-26,C0251
V003493,P0147,5,2021-09-13,C0047
V002364,P0313,1,2021-06-04,C0255
V002471,P0440,6,2022-11-02,C0299
V003278,P0572,4,2022-06-01,C0096
V003133,P0496,7,2022-07-14,C0161
V005740,P0036,5,2021-01-05,C0299
V004303,P0154,8,2022-01-19,C0216
V007914,P0112,5,2024-05-17,C0035
V007424,P0051,3,2020-03-16,C0038
V004932,P0019,1,2024-03-31,C0218
V003412,P0210,9,2021-03-16,C0070
V006805,P0102,5,2022-09-05,C0205
V005762,P0477,10,2023-06-22,C0227
V000077,P0255,7,2021-10-20,C0120
V004087,P0512,5,2022-08-11,C0042
V000495,P0121,10,2021-02-16,C0092
V000530,P0340,9,2023-02-28,C0064
V005209,P0538,8,2022-03-13,C0142
V002269,P0376,3,2023-04-01,C0045
V003468,P0317,6,2022-11-14,C0002
V000325,P0063,6,2020-07-01,C0210
V007444,P0078,1,2021-04-27,C0251
V006229,P0025,7,2022-03-04,C0200
V006464,P0065,7,2023-10-21,C0041
V003251,P0164,5,2023-03-12,C0230
V002390,P0546,5,2022-11-05,C0227
V002545,P0397,1,2022-01-20,C0265
V003122,P0429,10,2024-03-29,C0159
V006785,P0355,1,2023-10-27,C0247
V007385,P0096,1,2023-01-12,C0263
V005487,P0339,5,2022-01-06,C0122
V006862,P0001,2,2023-09-20,C0150
V000571,P0023,8,2024-05-05,C0127
V006609,P0099,3,2021-07-01,C0002
V007273,P0435,5,2022-04-18,C0299
V002090,P0460,7,2020-04-19,C0030
V001619,P0016,5,2020-12-09,C0269
V005079,P0376,3,2022-11-14,C0164
V004271,P0537,7,2022-11-01,C0164
V002998,P0364,2,2022-09-14,C0299
V007934,P0147,3,2022-07-30,C0037
V003162,P0173,3,2022-12-10,C0070
V003445,P0388,8,2024-02-23,C0261
